,User,CARD_INDEX,Card_Brand,Card_Type,Card_Number,Expires,CVV,Has_Chip,Cards_Issued,Credit_Limit,Acct_Open_Date,Year_PIN_last_Changed,Card_on_Dark_Web
4780,1545,2,Visa,Debit,4441595356669115,2021-07-01T00:00:00.000,849,1,1,319,2002-07-01T00:00:00.000,2016,0
4781,1545,3,Mastercard,Debit,5960254965868032,2024-06-01T00:00:00.000,91,1,1,5141,2004-03-01T00:00:00.000,2012,0
4782,1546,0,Visa,Debit,4765160616096366,2022-05-01T00:00:00.000,140,1,2,23343,2011-11-01T00:00:00.000,2011,0
4783,1546,1,Mastercard,Debit,5754587881449040,2021-11-01T00:00:00.000,859,1,2,18624,2011-10-01T00:00:00.000,2011,0
4784,1546,2,Visa,Debit,4044157806268502,2020-07-01T00:00:00.000,642,1,1,15145,2015-04-01T00:00:00.000,2015,0
4785,1546,3,Mastercard,Debit,5717363470674555,2020-02-01T00:00:00.000,98,1,2,22787,2012-04-01T00:00:00.000,2012,0
4786,1546,4,Visa,Debit (Prepaid),4937261009416652,2023-05-01T00:00:00.000,873,1,1,94,1994-12-01T00:00:00.000,2011,0
4787,1547,0,Mastercard,Debit,5114438569807444,2020-02-01T00:00:00.000,461,1,2,43984,2008-09-01T00:00:00.000,2013,0
4788,1547,1,Visa,Credit,4380226554679223,2022-09-01T00:00:00.000,593,1,2,20600,2012-09-01T00:00:00.000,2012,0
4789,1547,2,Mastercard,Debit,5954583689426808,2022-11-01T00:00:00.000,655,1,2,29144,2007-08-01T00:00:00.000,2010,0
4790,1548,0,Mastercard,Debit,5629986215875755,2024-11-01T00:00:00.000,116,1,2,25613,2011-08-01T00:00:00.000,2016,0
4791,1549,0,Mastercard,Debit,5979667204791664,2020-02-01T00:00:00.000,983,1,2,24954,2020-02-01T00:00:00.000,2020,0
4792,1549,1,Mastercard,Debit,5919565574478949,2024-10-01T00:00:00.000,306,1,1,24638,2010-06-01T00:00:00.000,2010,0
4793,1550,0,Visa,Credit,4824475251141291,2024-01-01T00:00:00.000,450,1,2,3400,2020-01-01T00:00:00.000,2020,0
4794,1551,0,Mastercard,Debit (Prepaid),5640392134523713,2021-05-01T00:00:00.000,10,1,2,79,2006-12-01T00:00:00.000,2020,0
4795,1551,1,Visa,Debit,4456924264973452,2024-03-01T00:00:00.000,483,1,2,10099,2009-06-01T00:00:00.000,2013,0
4796,1551,2,Visa,Debit,4441378583955445,2022-12-01T00:00:00.000,568,1,2,15018,2011-02-01T00:00:00.000,2011,0
4797,1552,0,Mastercard,Debit,5266773834736915,2021-10-01T00:00:00.000,593,1,2,31292,2015-12-01T00:00:00.000,2015,0
4798,1553,0,Visa,Debit,4105075889994254,2024-06-01T00:00:00.000,789,1,2,25639,2010-11-01T00:00:00.000,2010,0
4799,1554,0,Visa,Debit,4431266757000306,2024-09-01T00:00:00.000,45,1,1,21955,2020-01-01T00:00:00.000,2020,0
4800,1554,1,Visa,Debit,4005162842417313,2020-03-01T00:00:00.000,501,1,1,16319,2020-01-01T00:00:00.000,2020,0
4801,1554,2,Mastercard,Debit,5444994064603121,2021-01-01T00:00:00.000,632,1,2,14679,2020-01-01T00:00:00.000,2020,0
4802,1555,0,Visa,Credit,4495571717001479,2023-09-01T00:00:00.000,778,1,2,10200,2016-07-01T00:00:00.000,2016,0
4803,1556,0,Mastercard,Debit,5756191460540395,2022-07-01T00:00:00.000,627,1,2,8653,2020-02-01T00:00:00.000,2020,0
4804,1557,0,Visa,Credit,4982389408699603,2021-08-01T00:00:00.000,536,1,2,9100,2008-09-01T00:00:00.000,2008,0
4805,1557,1,Visa,Credit,4719950506919432,2021-06-01T00:00:00.000,185,1,2,4100,2020-02-01T00:00:00.000,2020,0
4806,1557,2,Mastercard,Credit,5855208922240897,2022-11-01T00:00:00.000,32,0,2,10200,2020-01-01T00:00:00.000,2020,0
4807,1557,3,Mastercard,Debit,5651004451380046,2022-04-01T00:00:00.000,421,1,2,12736,2009-02-01T00:00:00.000,2014,0
4808,1558,0,Mastercard,Debit,5733757937326201,2023-12-01T00:00:00.000,487,1,1,12930,2008-08-01T00:00:00.000,2008,0
4809,1558,1,Mastercard,Debit,5898229848182386,2024-04-01T00:00:00.000,150,1,1,12457,2015-07-01T00:00:00.000,2015,0
4810,1558,2,Visa,Debit (Prepaid),4591853850857691,2020-10-01T00:00:00.000,593,1,1,145,2015-03-01T00:00:00.000,2015,0
4811,1558,3,Discover,Credit,6932038043726914,2020-03-01T00:00:00.000,285,1,1,8600,2000-11-01T00:00:00.000,2014,0
4812,1558,4,Mastercard,Debit,5948622774414299,2016-03-01T00:00:00.000,985,0,2,14098,2006-12-01T00:00:00.000,2009,0
4813,1559,0,Visa,Credit,4031363218390318,2021-07-01T00:00:00.000,632,1,1,8400,2020-02-01T00:00:00.000,2020,0
4814,1560,0,Mastercard,Debit,5442707945484989,2021-11-01T00:00:00.000,434,1,1,16679,2012-06-01T00:00:00.000,2012,0
4815,1560,1,Visa,Debit,4949443440587519,2018-07-01T00:00:00.000,240,1,1,13030,2011-03-01T00:00:00.000,2011,0
4816,1560,2,Visa,Debit,4975809545606409,2020-07-01T00:00:00.000,799,1,2,14611,2008-06-01T00:00:00.000,2008,0
4817,1560,3,Mastercard,Debit,5777389371749147,2024-07-01T00:00:00.000,168,1,2,11740,2020-02-01T00:00:00.000,2020,0
4818,1561,0,Mastercard,Debit,5320405483471856,2021-05-01T00:00:00.000,18,1,2,15927,2020-02-01T00:00:00.000,2020,0
4819,1562,0,Mastercard,Debit,5290798363835308,2024-10-01T00:00:00.000,487,1,1,14178,1995-08-01T00:00:00.000,2010,0
4820,1562,1,Discover,Credit,6337572896253921,2014-08-01T00:00:00.000,827,1,1,5900,2001-06-01T00:00:00.000,2016,0
4821,1562,2,Mastercard,Debit,5502821682729694,2021-07-01T00:00:00.000,883,1,2,13955,2007-07-01T00:00:00.000,2008,0
4822,1563,0,Visa,Credit,4564555970607146,2022-07-01T00:00:00.000,200,1,1,15600,2006-02-01T00:00:00.000,2011,0
4823,1563,1,Mastercard,Debit (Prepaid),5659072921204165,2023-11-01T00:00:00.000,602,1,2,10,2005-01-01T00:00:00.000,2011,0
4824,1563,2,Mastercard,Debit,5833433820016742,2024-02-01T00:00:00.000,624,0,3,19263,2007-01-01T00:00:00.000,2011,0
4825,1564,0,Mastercard,Debit,5247649544056704,2021-09-01T00:00:00.000,162,1,1,38814,2016-10-01T00:00:00.000,2016,0
4826,1564,1,Mastercard,Debit,5073215069137256,2024-12-01T00:00:00.000,541,1,1,15297,2013-09-01T00:00:00.000,2013,0
4827,1564,2,Mastercard,Debit (Prepaid),5591003097918979,2023-05-01T00:00:00.000,390,1,2,62,2002-07-01T00:00:00.000,2011,0
4828,1565,0,Mastercard,Debit (Prepaid),5031314717836444,2023-01-01T00:00:00.000,860,1,2,51,2006-06-01T00:00:00.000,2006,0
4829,1566,0,Mastercard,Debit,5192728051393602,2024-06-01T00:00:00.000,461,1,1,13201,2014-06-01T00:00:00.000,2014,0
4830,1566,1,Visa,Debit,4846690288981542,2015-03-01T00:00:00.000,677,1,1,12353,2013-05-01T00:00:00.000,2013,0
4831,1566,2,Visa,Debit,4981608124910367,2024-02-01T00:00:00.000,782,1,1,18223,2012-06-01T00:00:00.000,2012,0
4832,1566,3,Visa,Debit,4284692836848156,2020-02-01T00:00:00.000,396,1,1,18757,2018-03-01T00:00:00.000,2018,0
4833,1567,0,Mastercard,Debit,5047012325844667,2024-09-01T00:00:00.000,300,1,1,5966,2000-01-01T00:00:00.000,2020,0
4834,1567,1,Mastercard,Credit,5961782216187026,2024-11-01T00:00:00.000,810,1,1,7600,2010-08-01T00:00:00.000,2010,0
4835,1567,2,Mastercard,Debit,5898436387057618,2022-10-01T00:00:00.000,793,1,1,17832,2013-10-01T00:00:00.000,2013,0
4836,1567,3,Visa,Debit,4200226929304953,2022-01-01T00:00:00.000,587,1,1,17536,2006-06-01T00:00:00.000,2007,0
4837,1567,4,Visa,Debit,4499077671227490,2021-02-01T00:00:00.000,551,0,1,30393,2013-08-01T00:00:00.000,2013,0
4838,1568,0,Visa,Credit,4345940645469625,2007-08-01T00:00:00.000,391,1,1,3100,2007-03-01T00:00:00.000,2008,0
4839,1569,0,Visa,Credit,4554286438711298,2020-02-01T00:00:00.000,7,1,2,8700,2020-01-01T00:00:00.000,2020,0
4840,1570,0,Mastercard,Credit,5684630456479793,2020-05-01T00:00:00.000,396,1,1,6200,2005-08-01T00:00:00.000,2010,0
4841,1570,1,Visa,Credit,4243291135739492,2024-09-01T00:00:00.000,603,1,1,7400,2007-10-01T00:00:00.000,2019,0
4842,1571,0,Mastercard,Debit,5582577330932323,2024-01-01T00:00:00.000,605,1,2,14801,2018-08-01T00:00:00.000,2018,0
4843,1571,1,Visa,Credit,4174613161615032,2024-10-01T00:00:00.000,977,1,2,11000,2005-05-01T00:00:00.000,2020,0
4844,1571,2,Amex,Credit,350118327144025,2020-05-01T00:00:00.000,754,1,2,9900,2019-08-01T00:00:00.000,2019,0
4845,1571,3,Visa,Debit,4056761456617104,2023-06-01T00:00:00.000,343,1,2,15773,2018-01-01T00:00:00.000,2018,0
4846,1571,4,Visa,Debit,4076578011196322,2024-04-01T00:00:00.000,992,1,1,18365,2007-08-01T00:00:00.000,2010,0
4847,1571,5,Discover,Credit,6451744848809895,2023-10-01T00:00:00.000,409,1,1,12300,2011-01-01T00:00:00.000,2011,0
4848,1572,0,Visa,Debit,4106850529116001,2020-06-01T00:00:00.000,205,1,1,15721,1999-09-01T00:00:00.000,2011,0
4849,1572,1,Amex,Credit,303084720106463,2023-09-01T00:00:00.000,130,1,1,7100,2007-02-01T00:00:00.000,2009,0
4850,1572,2,Visa,Credit,4970700220086771,2014-08-01T00:00:00.000,312,1,2,8000,2014-06-01T00:00:00.000,2014,0
4851,1572,3,Mastercard,Credit,5643346576345182,2020-06-01T00:00:00.000,64,1,1,7800,2001-08-01T00:00:00.000,2013,0
4852,1573,0,Mastercard,Debit,5016922849464007,2020-12-01T00:00:00.000,869,1,1,25429,2011-01-01T00:00:00.000,2011,0
4853,1573,1,Mastercard,Debit,5618794869367731,2021-02-01T00:00:00.000,271,1,1,16925,2016-01-01T00:00:00.000,2016,0
4854,1573,2,Visa,Debit,4084042364575576,2023-06-01T00:00:00.000,24,1,1,19450,2013-10-01T00:00:00.000,2013,0
4855,1574,0,Mastercard,Debit,5694156503465821,2021-10-01T00:00:00.000,775,1,2,2264,2020-02-01T00:00:00.000,2020,0
4856,1574,1,Visa,Debit,4068545268912420,2020-01-01T00:00:00.000,884,1,1,15914,2020-01-01T00:00:00.000,2020,0
4857,1574,2,Visa,Debit (Prepaid),4273210469600813,2022-02-01T00:00:00.000,536,1,1,58,2020-02-01T00:00:00.000,2020,0
4858,1574,3,Visa,Debit,4210851216153734,2024-05-01T00:00:00.000,812,0,1,22944,2020-01-01T00:00:00.000,2020,0
4859,1575,0,Mastercard,Debit,5933813396302402,2023-01-01T00:00:00.000,824,0,1,21908,2009-12-01T00:00:00.000,2009,0
4860,1575,1,Visa,Credit,4549441380872550,2022-03-01T00:00:00.000,975,1,2,15700,2008-07-01T00:00:00.000,2011,0
4861,1575,2,Visa,Credit,4425499865708805,2024-10-01T00:00:00.000,933,1,1,0,2020-01-01T00:00:00.000,2020,0
4862,1575,3,Visa,Credit,4144495012148526,2024-05-01T00:00:00.000,73,1,1,14800,2000-04-01T00:00:00.000,2007,0
4863,1576,0,Visa,Credit,4597650893698249,2020-02-01T00:00:00.000,245,1,2,5700,2007-03-01T00:00:00.000,2010,0
4864,1576,1,Mastercard,Credit,5405403307724984,2020-02-01T00:00:00.000,44,1,2,9100,2008-07-01T00:00:00.000,2008,0
4865,1576,2,Mastercard,Debit,5536863303144346,2024-05-01T00:00:00.000,575,1,2,8993,2007-08-01T00:00:00.000,2010,0
4866,1576,3,Discover,Credit,6222030207999751,2023-06-01T00:00:00.000,688,1,1,8000,2006-11-01T00:00:00.000,2009,0
4867,1576,4,Visa,Debit,4910409648688381,2021-02-01T00:00:00.000,257,0,2,311,2001-06-01T00:00:00.000,2011,0
4868,1577,0,Mastercard,Credit,5988513060276966,2020-11-01T00:00:00.000,754,1,2,9700,2020-01-01T00:00:00.000,2020,0
4869,1577,1,Mastercard,Debit,5948144196319683,2021-07-01T00:00:00.000,785,1,1,23399,2020-02-01T00:00:00.000,2020,0
4870,1578,0,Visa,Credit,4419165641059150,2023-11-01T00:00:00.000,167,1,1,10300,2009-01-01T00:00:00.000,2013,0
4871,1578,1,Mastercard,Debit,5670044732419726,2024-05-01T00:00:00.000,368,0,2,12100,2010-06-01T00:00:00.000,2015,0
4872,1578,2,Mastercard,Debit (Prepaid),5490867691921019,2018-10-01T00:00:00.000,222,1,2,49,2007-02-01T00:00:00.000,2017,0
4873,1579,0,Mastercard,Debit,5225389722526534,2023-09-01T00:00:00.000,891,1,2,24772,2010-08-01T00:00:00.000,2010,0
4874,1579,1,Visa,Credit,4965321363827916,2021-03-01T00:00:00.000,413,1,2,15300,2020-02-01T00:00:00.000,2020,0
4875,1579,2,Mastercard,Debit (Prepaid),5497590243197280,2022-07-01T00:00:00.000,306,1,2,55,2008-05-01T00:00:00.000,2008,0
4876,1579,3,Amex,Credit,384780807062464,2020-02-01T00:00:00.000,476,1,2,11200,2020-01-01T00:00:00.000,2020,0
4877,1580,0,Mastercard,Credit,5098793947794736,2020-07-01T00:00:00.000,488,1,2,7800,2020-01-01T00:00:00.000,2020,0
4878,1580,1,Mastercard,Debit,5948594944639664,2020-02-01T00:00:00.000,386,1,1,13558,2020-02-01T00:00:00.000,2020,0
4879,1580,2,Visa,Credit,4655114310829903,2021-09-01T00:00:00.000,146,1,1,8500,2020-01-01T00:00:00.000,2020,0
4880,1580,3,Visa,Debit,4471238909033238,2022-02-01T00:00:00.000,368,1,2,11237,2020-02-01T00:00:00.000,2020,0
4881,1581,0,Amex,Credit,382031359848619,2012-08-01T00:00:00.000,412,0,2,6000,2005-03-01T00:00:00.000,2013,0
4882,1581,1,Mastercard,Debit,5891567010748213,2022-09-01T00:00:00.000,563,1,1,957,2008-11-01T00:00:00.000,2012,0
4883,1581,2,Amex,Credit,337919115553710,2020-02-01T00:00:00.000,7,1,2,4000,2017-10-01T00:00:00.000,2017,0
4884,1581,3,Mastercard,Credit,5566207489496526,2024-03-01T00:00:00.000,115,1,1,4900,2004-04-01T00:00:00.000,2004,0
4885,1582,0,Visa,Debit,4293438216088430,2022-04-01T00:00:00.000,847,1,1,7967,2015-07-01T00:00:00.000,2015,0
4886,1582,1,Mastercard,Debit,5738889921774670,2019-06-01T00:00:00.000,261,1,2,12490,2016-05-01T00:00:00.000,2016,0
4887,1582,2,Visa,Debit,4640548373982017,2020-07-01T00:00:00.000,972,1,2,9043,2020-01-01T00:00:00.000,2020,0
4888,1583,0,Visa,Debit,4241836475964924,2022-12-01T00:00:00.000,229,1,2,1663,2020-02-01T00:00:00.000,2020,0
4889,1583,1,Mastercard,Debit,5943892255232378,2022-06-01T00:00:00.000,355,1,2,7283,2020-01-01T00:00:00.000,2020,0
4890,1583,2,Mastercard,Debit,5966316752263922,2021-01-01T00:00:00.000,442,1,1,23750,2020-01-01T00:00:00.000,2020,0
4891,1584,0,Mastercard,Credit,5194782740689024,2020-07-01T00:00:00.000,83,0,1,8100,2008-01-01T00:00:00.000,2015,0
4892,1584,1,Visa,Credit,4745341098877385,2023-10-01T00:00:00.000,273,1,2,11800,2020-02-01T00:00:00.000,2020,0
4893,1584,2,Mastercard,Credit,5739094385227541,2006-03-01T00:00:00.000,905,1,1,15200,2004-09-01T00:00:00.000,2014,0
4894,1584,3,Mastercard,Debit,5721768564866906,2024-10-01T00:00:00.000,877,1,2,1633,2004-03-01T00:00:00.000,2011,0
4895,1585,0,Visa,Debit,4816027381867141,2023-11-01T00:00:00.000,163,1,1,22704,2015-12-01T00:00:00.000,2015,0
4896,1585,1,Visa,Debit,4226627955079711,2024-10-01T00:00:00.000,874,1,1,24069,2011-06-01T00:00:00.000,2011,0
4897,1585,2,Visa,Debit,4319734914723878,2020-05-01T00:00:00.000,720,1,1,35073,2009-06-01T00:00:00.000,2009,0
4898,1585,3,Mastercard,Debit,5607342055934669,2023-07-01T00:00:00.000,833,1,2,17731,2007-09-01T00:00:00.000,2011,0
4899,1585,4,Mastercard,Debit,5535356277127261,2021-04-01T00:00:00.000,557,1,1,33980,2007-04-01T00:00:00.000,2010,0
4900,1585,5,Mastercard,Debit,5415658075753990,2024-03-01T00:00:00.000,112,1,1,41714,2013-05-01T00:00:00.000,2013,0
4901,1585,6,Mastercard,Debit,5838395313903974,2024-06-01T00:00:00.000,439,0,1,21466,2013-04-01T00:00:00.000,2013,0
4902,1585,7,Mastercard,Debit,5570607538229113,2024-02-01T00:00:00.000,572,1,1,30547,2008-09-01T00:00:00.000,2008,0
4903,1586,0,Visa,Debit,4671202000865959,2024-02-01T00:00:00.000,89,1,2,9752,2006-12-01T00:00:00.000,2008,0
4904,1587,0,Mastercard,Debit (Prepaid),5117804114696426,2022-10-01T00:00:00.000,845,1,1,114,2005-02-01T00:00:00.000,2009,0
4905,1587,1,Mastercard,Debit,5488341441971894,2014-11-01T00:00:00.000,689,1,2,14934,2010-12-01T00:00:00.000,2010,0
4906,1587,2,Mastercard,Debit,5141901041171975,2024-11-01T00:00:00.000,270,1,1,20294,2010-11-01T00:00:00.000,2010,0
4907,1587,3,Visa,Debit,4086661906008902,2022-11-01T00:00:00.000,113,0,2,20674,2020-02-01T00:00:00.000,2020,0
4908,1587,4,Mastercard,Credit,5807865206016117,2021-05-01T00:00:00.000,343,1,2,14000,2006-04-01T00:00:00.000,2007,0
4909,1588,0,Visa,Debit,4026278148154052,2023-02-01T00:00:00.000,204,1,2,9310,2004-08-01T00:00:00.000,2009,0
4910,1588,1,Visa,Debit (Prepaid),4119163020411829,2022-01-01T00:00:00.000,989,1,1,60,2020-01-01T00:00:00.000,2020,0
4911,1588,2,Visa,Credit,4937595859195819,2009-01-01T00:00:00.000,747,1,1,10200,2005-02-01T00:00:00.000,2008,0
4912,1588,3,Visa,Debit,4960671625007782,2010-04-01T00:00:00.000,645,1,2,9477,2008-03-01T00:00:00.000,2014,0
4913,1588,4,Mastercard,Debit,5110273101457986,2024-08-01T00:00:00.000,532,1,2,6795,2001-04-01T00:00:00.000,2009,0
4914,1588,5,Amex,Credit,388351194080812,2023-07-01T00:00:00.000,188,1,2,900,2017-07-01T00:00:00.000,2017,0
4915,1589,0,Mastercard,Debit,5195133154490046,2020-07-01T00:00:00.000,542,1,2,4747,2001-02-01T00:00:00.000,2012,0
4916,1589,1,Mastercard,Debit,5384973024512821,2022-04-01T00:00:00.000,569,1,1,15702,2006-06-01T00:00:00.000,2007,0
4917,1589,2,Mastercard,Debit,5391743291218892,2017-01-01T00:00:00.000,80,1,1,3955,2002-04-01T00:00:00.000,2013,0
4918,1590,0,Visa,Credit,4233666699901617,2020-03-01T00:00:00.000,331,1,2,8200,2006-07-01T00:00:00.000,2013,0
4919,1590,1,Mastercard,Credit,5772574383321451,2020-09-01T00:00:00.000,678,1,1,5500,2003-04-01T00:00:00.000,2010,0
4920,1590,2,Mastercard,Debit,5654495599077092,2021-10-01T00:00:00.000,407,1,3,15774,2002-03-01T00:00:00.000,2007,0
4921,1590,3,Visa,Credit,4982421757560620,2023-10-01T00:00:00.000,669,1,2,8800,2006-03-01T00:00:00.000,2015,0
4922,1591,0,Visa,Debit,4336190352382282,2024-10-01T00:00:00.000,795,0,1,26206,2018-02-01T00:00:00.000,2018,0
4923,1591,1,Mastercard,Debit,5381899309871296,2021-04-01T00:00:00.000,179,1,1,31113,2013-10-01T00:00:00.000,2013,0
4924,1591,2,Mastercard,Credit,5416417426288753,2020-02-01T00:00:00.000,460,1,1,21100,2020-01-01T00:00:00.000,2020,0
4925,1591,3,Visa,Credit,4833091752929426,2023-06-01T00:00:00.000,461,1,1,17100,2017-01-01T00:00:00.000,2017,0
4926,1591,4,Visa,Debit,4554382114845493,2020-06-01T00:00:00.000,561,1,1,66287,2020-02-01T00:00:00.000,2020,0
4927,1592,0,Mastercard,Credit,5998212515012584,2020-08-01T00:00:00.000,214,1,2,10900,2014-01-01T00:00:00.000,2014,0
4928,1592,1,Visa,Debit,4938315510703910,2007-07-01T00:00:00.000,181,1,1,36271,2007-02-01T00:00:00.000,2010,0
4929,1593,0,Mastercard,Debit,5679478018180576,2017-03-01T00:00:00.000,465,1,2,5391,2006-05-01T00:00:00.000,2013,0
4930,1593,1,Visa,Debit,4799397143962163,2020-12-01T00:00:00.000,310,1,2,17537,2005-02-01T00:00:00.000,2010,0
4931,1593,2,Amex,Credit,350211718386898,2024-12-01T00:00:00.000,981,1,2,10700,2018-05-01T00:00:00.000,2018,0
4932,1593,3,Mastercard,Debit,5973716612118375,2023-09-01T00:00:00.000,38,1,1,18573,2014-05-01T00:00:00.000,2014,0
4933,1593,4,Mastercard,Debit,5036985513287237,2024-10-01T00:00:00.000,867,1,1,18019,2020-02-01T00:00:00.000,2020,0
4934,1593,5,Visa,Debit,4181524038316536,2021-04-01T00:00:00.000,2,0,2,15160,2001-01-01T00:00:00.000,2007,0
4935,1594,0,Mastercard,Debit,5453158719013768,2011-11-01T00:00:00.000,732,1,2,4136,2010-01-01T00:00:00.000,2010,0
4936,1594,1,Mastercard,Debit,5836173617667136,2024-11-01T00:00:00.000,80,1,1,14561,2007-02-01T00:00:00.000,2015,0
4937,1595,0,Mastercard,Debit (Prepaid),5540235248298505,2024-01-01T00:00:00.000,40,1,2,86,2020-01-01T00:00:00.000,2020,0
4938,1596,0,Mastercard,Credit,5072448935798666,2023-07-01T00:00:00.000,115,1,2,17100,2001-06-01T00:00:00.000,2011,0
4939,1597,0,Visa,Credit,4785997992808667,2015-07-01T00:00:00.000,707,1,2,12700,2015-06-01T00:00:00.000,2015,0
4940,1597,1,Mastercard,Debit,5809711099663265,2020-05-01T00:00:00.000,678,1,1,54517,2013-06-01T00:00:00.000,2013,0
4941,1597,2,Mastercard,Credit,5961602906943584,2021-05-01T00:00:00.000,233,1,2,14900,2008-05-01T00:00:00.000,2008,0
4942,1598,0,Amex,Credit,359466340825605,2024-11-01T00:00:00.000,426,1,1,16000,2011-05-01T00:00:00.000,2011,0
4943,1598,1,Mastercard,Debit,5415760158214134,2020-02-01T00:00:00.000,464,0,2,30713,2011-08-01T00:00:00.000,2016,0
4944,1598,2,Mastercard,Debit,5400936415005056,2024-11-01T00:00:00.000,816,1,2,33158,2009-06-01T00:00:00.000,2013,0
4945,1598,3,Visa,Debit (Prepaid),4166400482648381,2022-03-01T00:00:00.000,843,1,2,29,2008-08-01T00:00:00.000,2014,0
4946,1599,0,Amex,Credit,327172863977145,2022-05-01T00:00:00.000,496,1,1,21700,2006-04-01T00:00:00.000,2014,0
4947,1599,1,Visa,Credit,4851037322315793,2022-05-01T00:00:00.000,485,1,2,12500,2016-10-01T00:00:00.000,2016,0
4948,1600,0,Visa,Debit,4474584531104236,2020-07-01T00:00:00.000,20,0,2,3365,2010-01-01T00:00:00.000,2010,0
4949,1600,1,Mastercard,Debit,5190888323082478,2020-08-01T00:00:00.000,16,1,1,14856,2011-03-01T00:00:00.000,2011,0
4950,1600,2,Mastercard,Debit,5205886351948913,2023-08-01T00:00:00.000,839,1,1,5989,2008-06-01T00:00:00.000,2014,0
4951,1600,3,Mastercard,Debit,5794248541023903,2024-01-01T00:00:00.000,162,1,3,4394,2009-07-01T00:00:00.000,2009,0
4952,1601,0,Visa,Debit (Prepaid),4561317376278700,2023-06-01T00:00:00.000,420,1,1,85,2016-07-01T00:00:00.000,2016,0
4953,1601,1,Mastercard,Credit,5507421180744978,2018-07-01T00:00:00.000,551,1,1,10600,2010-07-01T00:00:00.000,2013,0
4954,1601,2,Visa,Debit,4766091276666910,2016-03-01T00:00:00.000,750,1,2,3909,2010-01-01T00:00:00.000,2010,0
4955,1601,3,Visa,Debit,4548471036924768,2020-02-01T00:00:00.000,50,1,1,1873,2008-12-01T00:00:00.000,2010,0
4956,1602,0,Visa,Debit,4764392547989876,2022-03-01T00:00:00.000,429,1,1,19643,2020-01-01T00:00:00.000,2020,0
4957,1602,1,Mastercard,Credit,5140249606034696,2022-05-01T00:00:00.000,989,1,2,14700,2006-07-01T00:00:00.000,2008,0
4958,1602,2,Mastercard,Credit,5725072000383307,2019-06-01T00:00:00.000,353,0,1,8800,2010-10-01T00:00:00.000,2010,0
4959,1603,0,Mastercard,Credit,5132540732340008,2022-05-01T00:00:00.000,14,0,1,7900,2020-01-01T00:00:00.000,2020,0
4960,1603,1,Mastercard,Debit,5276877021810793,2014-05-01T00:00:00.000,149,1,2,12653,2007-03-01T00:00:00.000,2012,0
4961,1603,2,Discover,Credit,6416258939868696,2022-05-01T00:00:00.000,101,0,1,11400,2003-03-01T00:00:00.000,2014,0
4962,1604,0,Mastercard,Credit,5098677498618637,2021-01-01T00:00:00.000,475,0,1,6500,2003-06-01T00:00:00.000,2012,0
4963,1604,1,Mastercard,Debit,5296739757506993,2021-02-01T00:00:00.000,637,1,1,1407,2010-09-01T00:00:00.000,2018,0
4964,1604,2,Mastercard,Debit,5317549941978668,2013-04-01T00:00:00.000,455,1,2,11402,2011-04-01T00:00:00.000,2011,0
4965,1604,3,Mastercard,Debit,5819861190837911,2021-03-01T00:00:00.000,395,1,2,4501,1999-04-01T00:00:00.000,2015,0
4966,1604,4,Mastercard,Debit,5615295761814830,2022-02-01T00:00:00.000,923,1,1,1399,2009-11-01T00:00:00.000,2009,0
4967,1604,5,Mastercard,Debit,5843734476551983,2020-10-01T00:00:00.000,170,1,2,14466,1995-11-01T00:00:00.000,2007,0
4968,1604,6,Visa,Credit,4462302223450825,2003-04-01T00:00:00.000,869,1,1,8000,2003-01-01T00:00:00.000,2008,0
4969,1605,0,Visa,Debit,4397635828632081,2020-02-01T00:00:00.000,546,1,1,31916,2020-01-01T00:00:00.000,2020,0
4970,1606,0,Visa,Credit,4153185047549338,2021-08-01T00:00:00.000,585,1,3,7800,2020-02-01T00:00:00.000,2020,0
4971,1606,1,Mastercard,Debit,5154918786979440,2013-08-01T00:00:00.000,791,0,1,570,2009-02-01T00:00:00.000,2010,0
4972,1606,2,Mastercard,Debit,5364661395772182,2023-06-01T00:00:00.000,944,1,2,13187,2010-12-01T00:00:00.000,2010,0
4973,1606,3,Mastercard,Debit (Prepaid),5397077557835988,2020-02-01T00:00:00.000,796,1,1,50,2020-02-01T00:00:00.000,2020,0
4974,1607,0,Mastercard,Credit,5758229821813987,2020-06-01T00:00:00.000,759,1,1,8900,2010-04-01T00:00:00.000,2010,0
4975,1607,1,Visa,Debit,4305950987818748,2021-07-01T00:00:00.000,42,1,2,10681,2006-07-01T00:00:00.000,2013,0
4976,1607,2,Mastercard,Credit,5219421106437729,2023-11-01T00:00:00.000,66,0,2,2500,2000-06-01T00:00:00.000,2011,0
4977,1607,3,Visa,Credit,4214239191578441,2020-05-01T00:00:00.000,231,1,2,8700,2010-01-01T00:00:00.000,2010,0
